entidad,veintiles,media,media_se,propietario,propietario_se,total_hogares,total_hogares_se,factor,valor_promedio,hogares_propietarios,acumulacion_valor,sum_valor,acum_porcen
15,18,908883.3226127864,70531.59040434058,0.7942748075556733,0.04433442788506152,237861,26750.407669259017,1.9789791666666667,1798661.1603814834,188927,339815657047.3925,3689554711484.8374,0.09210207833200444
15,19,1078284.546861914,90863.70487074406,0.8062287981456573,0.04454074058429063,236418,27874.735774721616,1.9789791666666667,2133902.6539783347,190607,406736783166.84845,3689554711484.8374,0.11024007366004335
15,20,1486127.289411824,172701.7383273349,0.938773030299221,0.03129357078770305,238653,27604.39020383901,1.9789791666666667,2941014.9447608036,224041,658907929239.1552,3689554711484.8374,0.17858738540672892
16,1,229694.63848317155,16699.755700286063,0.6680425776406906,0.04755405950708322,66138,6665.773795722488,1.935,444459.12546493695,44183,19637537540.41731,779711726624.6399,0.025185638319726072
16,2,286320.36578043934,32076.814515339054,0.5673907354095786,0.05137951795800812,64957,6717.116834777426,1.935,554029.9077851501,36856,20419326281.32949,779711726624.6399,0.02618830214305541
16,3,257218.35261425076,13661.683877642545,0.6035128522668922,0.050406534619999034,66214,6791.532096409362,1.935,497717.5123085752,39961,19889289509.362972,779711726624.6399,0.02550851658402446
16,4,274800.16579929076,15917.550853686329,0.6347810067701377,0.05040982962356014,65139,6817.524006909334,1.935,531738.3208216276,41349,21986847827.65348,779711726624.6399,0.028198688152138236
16,5,277985.36436007346,13137.596091474963,0.6084507042253521,0.05054613394961027,65320,6725.464114295524,1.935,537901.6800367421,39744,21378364371.38028,779711726624.6399,0.02741829273740295
16,6,276923.7639553429,16734.42353428088,0.6188653451811347,0.05117805368813484,65835,6953.112210447845,1.935,535847.4832535884,40743,21832034010.200954,779711726624.6399,0.02800013551766304
16,7,348576.5232378821,29440.868956815615,0.5565601282090049,0.05201777818201568,66142,6895.611572790539,2.0900416666666666,728539.4575889752,36812,26818994512.765354,779711726624.6399,0.03439603842931075
16,8,318877.4249351291,20004.27001907582,0.6284752255035215,0.0510423647144177,64744,6829.30963015979,2.0900416666666666,666467.1046737921,40690,27118546489.1766,779711726624.6399,0.03478022141153676
16,9,337908.3883358993,17410.56756110174,0.6018779628980382,0.05196112181825186,65603,6959.696196160404,2.0900416666666666,706242.6111382102,39485,27885989500.79223,779711726624.6399,0.03576448647439259
16,10,354042.1228965202,21338.718593739504,0.593147034188685,0.051025045226716054,65665,6792.664818904068,2.0900416666666666,739962.7886088479,38949,28820810653.526016,779711726624.6399,0.0369634182344427
16,11,355243.4028148397,22349.127221139384,0.553117518793553,0.05300127810817002,65581,6964.808594561316,2.0900416666666666,742473.5136914655,36274,26932484235.64422,779711726624.6399,0.03454159186784907
16,12,401580.5098320392,21662.135534624093,0.5619899009931199,0.051650264020080563,65551,6816.491038463049,2.0900416666666666,839319.9980702049,36839,30919709408.908276,779711726624.6399,0.039655308947012025
16,13,490925.40313370794,41075.42684342723,0.7107943903887443,0.04757318223650759,65673,6931.471617673907,2.0900416666666666,1026054.5477745801,46680,47896226290.1174,779711726624.6399,0.06142812100243693
16,14,438016.72742869396,30235.719445208673,0.6871725743696577,0.05019951742331352,65282,7081.073633993468,2.353875,1031036.624276217,44859.99999999999,46252302965.03108,779711726624.6399,0.05931974778070428
16,15,475642.8256808275,41189.05106836181,0.6824374610792995,0.049653406502022775,65839,7004.685860110689,2.353875,1119603.7562994577,44931,50304916374.29094,779711726624.6399,0.0645173269255038
16,16,491246.58981307124,29007.875470373736,0.6149206203401767,0.05185249870512384,65319,6983.666066053336,2.353875,1156333.066596243,40166,46445273952.9047,779711726624.6399,0.05956723795083291
16,17,550037.439779766,50041.78503739356,0.7278121893400626,0.04776828337048757,65385,6997.75155297393,2.353875,1294719.3785615966,47587.99999999999,61613105786.98925,779711726624.6399,0.07902036571094222
16,18,578091.3652933909,49248.60007573862,0.5941642134805754,0.051705913837076685,65561,6887.358820544074,2.353875,1360754.8124799805,38954,53006842965.34516,779711726624.6399,0.0679826160814728
16,19,705401.22676976,51487.023537311194,0.8390739866973105,0.040005205230239836,65701,7160.237474715468,2.353875,1660426.3126626688,55127.99999999999,91535981764.46759,779711726624.6399,0.11739721058284637
16,20,650709.374135865,41817.10653748067,0.8928165422312349,0.03451738468139724,65094,6866.542658438965,2.353875,1531688.5280440592,58117,89017142184.3366,779711726624.6399,0.11416673514670664
17,1,262497.7125226088,20588.462789724534,0.5820122708089513,0.050317645099649554,28197,2871.9656022901527,3.05,800618.0231939568,16411,13138942378.636024,597415250692.455,0.021992981202617234
17,2,276855.88266934414,13221.670736063455,0.5876573313730412,0.050343908973894555,27887,2834.452762544088,3.05,844410.4421414996,16388,13838198325.814896,597415250692.455,0.023163450062205895
17,3,272123.70425373927,12310.114725601044,0.5781973763303985,0.05046173910193567,28281,2880.968163660556,3.05,829977.2979739048,16352,13571788776.46929,597415250692.455,0.022717513087820298
17,4,328676.3506261181,25603.860686110645,0.528515205724508,0.051429217396290146,27950,2870.3332699104335,3.05,1002462.8694096601,14772,14808381506.919498,597415250692.455,0.02478741794715707
17,5,315362.5733098262,14470.498720088432,0.6166300867124815,0.05011923691149919,27793,2844.413355424117,3.05,961855.8485949698,17138,16484285533.220592,597415250692.455,0.027592676139609605
17,6,332099.22172074346,20005.82456771348,0.6026511247734461,0.051487717036673784,28139,2945.480932282604,3.05,1012902.6262482675,16958,17176802735.91812,597415250692.455,0.028751865165826864
17,7,346503.31220172375,20435.4514770452,0.6200227936462711,0.050737315930833006,28078,2987.4015789141367,3.056836111111111,1059203.8373578365,17409,18439679604.562576,597415250692.455,0.030865766455056887
17,8,379278.3799201369,19565.924715300687,0.5649600684540788,0.05490183641154999,28048,3068.2974616048755,3.056836111111111,1159391.8479035937,15846.000000000002,18371723221.88035,597415250692.455,0.030752015788994277
17,9,341283.3925304058,14248.265466233812,0.7749076166899868,0.04175786356430313,27873,2872.4766017951088,3.056836111111111,1043247.3984094524,21599,22533100558.24576,597415250692.455,0.03771765205546391
17,10,415659.6655136754,24373.687179940152,0.6141283029633063,0.05081400962687246,28043,2914.2943789795672,3.056836111111111,1270603.4754745688,17222,21882333054.623024,597415250692.455,0.03662834691491311
17,11,452517.3393973849,35225.415955237295,0.656800739056282,0.05038640364196152,28144,2942.1401885534483,3.056836111111111,1383271.3439738487,18485,25569770793.356594,597415250692.455,0.042800666309939464
17,12,416515.5206286837,22715.166982652907,0.6376138596177889,0.05073356200146374,27995,2953.309470416904,3.056836111111111,1273219.6842960052,17850,22726971364.683693,597415250692.455,0.03804216805369666
17,13,482579.54748543445,35221.092532810726,0.6960717732423062,0.04717104490823731,27977,2856.611768984209,3.056836111111111,1475166.5872371353,19474,28727394119.855972,597415250692.455,0.04808614123351971
17,14,453763.2220151928,24387.081709944436,0.7278558119535616,0.05053917927826096,27908,3002.477461223124,2.605,1182053.1933495773,20313,24011046516.509964,597415250692.455,0.04019155267408912
17,15,550633.5394946104,38270.68828703534,0.727301643399894,0.04667352322061659,28295,2928.234387414138,2.605,1434400.37038346,20579,29518525222.121223,597415250692.455,0.04941039785627627
17,16,562044.3583118002,42621.5982007998,0.8140611541774333,0.04203742959504867,27864,3026.3776548324067,2.605,1464125.5534022395,22683,33210759927.822998,597415250692.455,0.0555907467868102
17,17,709356.3585971645,46899.076976288234,0.8230465835198806,0.04114942749328011,28143,2957.1871486591435,2.605,1847873.3141456135,23163,42802289575.55485,597415250692.455,0.07164579331703261
17,18,771332.9285280566,76792.72148265076,0.8285887773690038,0.04194434785650063,27997,3024.657838785372,2.605,2009322.2788155875,23198,46612258223.964,597415250692.455,0.07802321445583527
17,19,894437.6912675254,74579.61102953367,0.9023912888762365,0.029684033758636257,28102,2944.200179701855,2.605,2330010.185751904,25359,59086728300.48253,597415250692.455,0.09890395036282719
17,20,1646415.7786367084,207394.0350525553,0.9677780587364087,0.01858586779750306,27683,3104.091135794713,2.605,4288913.103348625,26791,114904270951.813,597415250692.455,0.19233568413030835
18,1,181404.30428297466,16212.606405495242,0.7081823993181334,0.047855700059342636,18772,1987.9447216033407,2.65625,481855.1832516514,13294,6405782806.147454,293403917896.8968,0.021832642358915157
18,2,230893.1596091205,13879.465683810868,0.5994028230184582,0.05287874246579714,18420,1983.2184308977628,2.65625,613309.9552117264,11041,6771555215.492671,293403917896.8968,0.023079293773685124
18,3,258396.69952850408,16032.893951858867,0.6324474924989284,0.0524247072702149,18664,2034.2691255180478,2.65625,686366.233122589,11804,8101867015.77904,293403917896.8968,0.027613356610411952
18,4,225447.69650596607,14076.931700682195,0.6408582588688534,0.052736923156788434,18689,2036.5381137875584,2.65625,598845.4438439724,11977.000000000002,7172371880.919258,293403917896.8968,0.024445385502451455
18,5,277819.72014318255,17480.43331172379,0.6380843909317714,0.0524430951394061,18438,2008.9061278925267,2.65625,737958.6316303286,11765,8682083301.130816,293403917896.8968,0.029590890821647894
18,6,284252.48530197755,17184.862879290464,0.6755211117049706,0.050365865925639346,18710,2025.5605076810623,2.65625,755045.6640833778,12639,9543022148.349812,293403917896.8968,0.03252520353768168
18,7,289426.1283688711,20743.598663422672,0.6091568351553198,0.05322886682286826,18478,2005.9685668141053,1.9934077380952382,576944.2838974535,11256,6494084859.549736,293403917896.8968,0.0221335996673084
18,8,283112.593469256,15530.713204156207,0.615955672709667,0.0532063418235702,18589,2018.1195275522516,1.9934077380952382,564358.8345738263,11450,6461908655.870311,293403917896.8968,0.022023934452508057
18,9,309943.48152115697,18077.186429734425,0.694858061060525,0.04975168602875172,18670,2025.179838902988,1.9934077380952382,617843.7344364527,12973,8015286766.844101,293403917896.8968,0.027318267677873008
18,10,404095.40254694584,29370.26283403146,0.648014245629182,0.05197738480979248,18532,2005.7320621467493,1.9934077380952382,805526.9023657921,12009,9673572570.5107975,293403917896.8968,0.03297015472680268
18,11,431439.76871185354,25826.31992162723,0.795856087375522,0.04248527363408588,18678,2003.2973309855854,1.9934077380952382,860035.3734722286,14865,12784425826.664679,293403917896.8968,0.0435727849795011
18,12,408100.96542797046,28749.213320746938,0.5958686155007821,0.05434310066279269,18541,2036.4658847084763,1.9934077380952382,813511.6224082536,11048,8987676404.366386,293403917896.8968,0.030632434865865317
18,13,433329.8992929076,29747.63010026473,0.7368759374330405,0.04661824008924246,18668,1999.0104975991437,1.9934077380952382,863803.1743985123,13756,11882476467.025936,293403917896.8968,0.04049869733232902
18,14,409969.38229311636,22050.94626092652,0.7661385290654106,0.04567403460134214,18682,2038.6755774351668,2.8309729166666666,1160612.2179343754,14313,16611842675.294716,293403917896.8968,0.056617657986190145
18,15,419700.6059944314,20670.419053387446,0.7772561008898837,0.04532678488916438,18317,1979.2460242503157,2.8309729166666666,1188161.048678823,14237,16915848850.040403,293403917896.8968,0.05765379334840612
18,16,567328.4577328458,57393.267387995125,0.853140460314046,0.03797934144562995,18596,1995.773719359532,2.8309729166666666,1606091.498695956,15865,25480641626.811344,293403917896.8968,0.08684492630314955
18,17,557891.1440107671,39595.8770219639,0.7855181695827725,0.04618342668667935,18575,2015.3737244484048,2.8309729166666666,1579374.7191426647,14591,23044656527.01062,293403917896.8968,0.07854242946785937
18,18,713620.3346203346,83795.8134277567,0.8730694980694981,0.0345512937428991,18648,1974.6771057997275,2.8309729166666666,2020239.8400927712,16281,32891524836.550407,293403917896.8968,0.11210322299823075
18,19,624948.418230563,49269.8582738838,0.8825201072386059,0.03525817993697394,18650,2014.7408801143065,2.8309729166666666,1769212.046324397,16459,29119461070.45325,293403917896.8968,0.09924700828530154
18,20,845170.5308775732,106653.35706203687,0.8685807150595883,0.03756565469843847,18460,2006.2883180814829,2.8309729166666666,2392654.8828791985,16034,38363828392.08507,293403917896.8968,0.1307543153038817
19,1,319137.17964095797,14214.719644811637,0.4684472165580478,0.04520007400305936,75033,6852.577403373213,1.2899555555555555,411672.7778621851,35149,14469886469.077944,1248581198961.2324,0.011589063235227542
19,2,412460.7003476431,37744.87358075789,0.6439655287238435,0.04564954431991574,75077,7181.35923068157,1.2899555555555555,532055.9718617775,48347,25723310071.601357,1248581198961.2324,0.02060203220503567
19,3,397700.46432420204,18149.768958006185,0.6782193366416988,0.04683102785206796,75163,7543.049294239074,1.2899555555555555,513015.92340202845,50977,26152012727.265205,1248581198961.2324,0.020945384047927833
19,4,422874.0165851584,16607.10470795949,0.7192749308951732,0.043808879784919735,75248,7462.894630768054,1.2899555555555555,545488.6869941172,54124,29524029694.869602,1248581198961.2324,0.023646063002896702
19,5,448393.5078196378,22374.553210918548,0.7032434030203687,0.044801332164620934,74428,7445.2625840410665,1.2899555555555555,578407.6964869852,52341,30274437241.82529,1248581198961.2324,0.02424707120931531
19,6,506479.0982562893,24577.800814175178,0.7362051172079184,0.043994795985059953,74611,7550.615586462336,1.2899555555555555,653335.5265684684,54929,35887067138.8794,1248581198961.2324,0.02874227736949423
19,7,455626.4909144275,16569.55892747798,0.7252848413693732,0.044843384238257254,74954,7615.817535684865,1.1895854166666666,542006.6290388104,54363,29465106374.436848,1248581198961.2324,0.02359887078145225
19,8,563484.6330643006,43020.74833113156,0.7838339836442354,0.04259441589637149,74836,7682.766379492613,1.1895854166666666,670313.1020090599,58659,39319896250.74944,1248581198961.2324,0.031491661322036534
19,9,564058.9140235174,32761.884106387402,0.8294115286343023,0.0374927085530561,74753,7710.271865628386,1.1895854166666666,670996.2582632134,62001,41602439008.5775,1248581198961.2324,0.03331977050686731
19,10,562470.0797336841,28214.395230476533,0.7524631533732449,0.043439770977282376,74498,7611.533802604402,1.1895854166666666,669106.2041625278,56057,37508086486.73882,1248581198961.2324,0.03004056645890871
19,11,580200.3201707577,28341.903985099496,0.7779082177161153,0.04258333828238444,74960,7670.173910530994,1.1895854166666666,690197.8396204641,58312,40246816423.9485,1248581198961.2324,0.03223404009081041
19,12,629544.7347690829,35866.82773791375,0.7464250904575617,0.04487742269910355,74897,7773.006018742544,1.1895854166666666,748897.2356205855,55904.99999999999,41867099957.36883,1248581198961.2324,0.03353173985977084
19,13,636907.2913053918,37742.05963954569,0.781834431608996,0.04431827524143992,74966,7831.021336234244,1.1895854166666666,757655.6255055625,58610.99999999999,44406953866.50652,1248581198961.2324,0.0355659318780799
19,14,733250.1301718268,51843.24298629652,0.7738347952630806,0.04419498549230303,74901,7886.71315531955,1.5277777777777777,1120243.2544291797,57961,64930419269.96969,1248581198961.2324,0.05200336135446305
19,15,699737.4070351758,44835.444000989155,0.7853668341708543,0.042418092574520325,74625,7665.6432993566705,1.5277777777777777,1069043.2607481852,58608,62654487425.92964,1248581198961.2324,0.05018054691040964
19,16,822016.758977077,74150.97760625249,0.8625016562872665,0.036021432065410496,75470,7867.889501749755,1.5277777777777777,1255858.9373260897,65093,81747625807.36716,1248581198961.2324,0.06547241450966727
19,17,942212.476491537,84994.21831179508,0.8703933416029771,0.03582222138292459,74973,8012.272622522118,1.5277777777777777,1439491.2835287368,65256,93935443197.95125,1248581198961.2324,0.07523374793413647
19,18,1138459.5614810055,119649.81989519704,0.9026718068160523,0.03237866706650745,74706,8288.113849888023,1.5277777777777777,1739313.2189293138,67435,117290586918.49828,1248581198961.2324,0.09393909424239222
19,19,1519667.6240732083,172664.92387965467,0.8857123772627079,0.03732513552158137,74855,8355.82962695774,1.5277777777777777,2321714.4256674014,66300,153929666421.74872,1248581198961.2324,0.12328366513111987
19,20,2346401.5302548627,255329.11632650808,0.8930033945794493,0.038088150024207866,74236,8475.586886691228,1.5277777777777777,3584780.1156671513,66293,237645828207.92245,1248581198961.2324,0.19033269794998828
20,1,124705.40719334285,7545.477608743142,0.6933602590439052,0.043470245406895903,57442,5301.57448657849,5.099991666666667,635996.5374743219,39828,25330470094.527294,1109238760708.3179,0.022835904218089363
20,2,153170.38678697695,10153.761225842385,0.7688072749019401,0.040023920021304935,56853,5211.075141768694,5.099991666666667,781167.6961936926,43709,34144058832.93011,1109238760708.3179,0.030781523367545333
20,3,190071.76058912624,12967.461180729622,0.7714872651938511,0.03817416916234142,57441,5292.544689877919,5.099991666666667,969364.3950732056,44315,42957383167.669106,1109238760708.3179,0.03872690415203139
20,4,175727.8983033041,11300.339497495961,0.7741065644096584,0.03989027728187731,57111,5315.769841448159,5.099991666666667,896210.8169476985,44210,39621480217.25775,1109238760708.3179,0.03571952371368359
20,5,201525.94847037832,11672.314804029947,0.7979220234034737,0.04016946202428108,57171,5426.788104021562,5.099991666666667,1027780.6578160255,45618,46885298048.25145,1109238760708.3179,0.042267994690622125
20,6,227315.49044630525,13040.411252998001,0.7953429015960701,0.037134594331671024,57203,5300.200741927995,5.099991666666667,1159307.1069804032,45496,52743836139.18042,1109238760708.3179,0.04754957905140297
20,7,202164.64873996904,12325.497634506048,0.7866394481205125,0.04024503019883002,56824,5400.23001223939,3.3663291666666666,680552.7535222793,44700,30420708082.445885,1109238760708.3179,0.027424851312462587
20,8,240299.32256383533,16635.17021366177,0.6871113427132187,0.04385583608063147,57570,5427.875364762034,3.3663291666666666,808926.6182768804,39557,31998710239.178555,1109238760708.3179,0.028847450497263
20,9,232523.0345606665,13754.459802695892,0.7263211776750097,0.043962016427395396,56654,5382.473785661834,3.3663291666666666,782749.073163413,41149,32209341611.60128,1109238760708.3179,0.029037338715998
20,10,251974.90502248093,16047.790664141414,0.7927050294517445,0.04160958429301893,57382,5528.538618779856,3.3663291666666666,848230.4720452407,45487,38583459481.92186,1109238760708.3179,0.03478372812836429
20,11,276281.0029838245,16952.6242302456,0.7148091922734648,0.044038835408580716,57309,5552.575437392729,3.3663291666666666,930052.7985403688,40965,38099612892.20621,1109238760708.3179,0.03434753115539998
20,12,296457.4909415533,21033.935833083266,0.7804267534877207,0.04096527696102549,57129,5506.145935195605,3.3663291666666666,997973.49843337,44585,44494648427.6518,1109238760708.3179,0.04011277824373826
20,13,328865.5625316987,23945.601781426954,0.7237797093338464,0.044755770443830833,57179,5597.117474684975,3.3663291666666666,1107069.735062698,41385,45816080985.569756,1109238760708.3179,0.04130407501836065
20,14,357316.4725457571,22017.39135997237,0.8433663192924074,0.03696382345543464,57095,5631.279406682403,3.415747222222222,1220502.7485524125,48152,58769648348.29577,1109238760708.3179,0.05298196423533532
20,15,373786.13965744403,26317.544311911217,0.8038647342995169,0.03885963426921762,56925,5413.483647200077,3.415747222222222,1276758.968240082,45760,58424490386.66615,1109238760708.3179,0.05267079771839066
20,16,382188.9015516788,22729.524989791724,0.8774261418427282,0.03290924154439833,57035,5664.221612607377,3.415747222222222,1305460.6788393091,50044,65330474211.83439,1109238760708.3179,0.05889667448162091
20,17,438065.5053718577,29256.75689284172,0.7579708633218595,0.044453369250947825,57522,5812.682937148884,3.415747222222222,1496321.033125297,43600,65239597044.26295,1109238760708.3179,0.05881474697350407
20,18,527235.1657633561,35066.96528415014,0.8512880974167664,0.0362044051503575,56828,5673.41648578188,3.415747222222222,1800902.0529140565,48377,87122238613.8233,1109238760708.3179,0.07854236770286528
20,19,606548.2339801759,61350.85795886368,0.840534692168086,0.03887084728000913,57304,5833.664503644645,3.415747222222222,2071815.4453615802,48166,99791062741.28587,1109238760708.3179,0.08996355543648969
20,20,964641.5911291032,81914.52283260386,0.914811229428848,0.02954747609679109,56815,5664.079448107121,3.415747222222222,3294971.835339259,51975,171256161141.758,1109238760708.3179,0.15439071118683256
21,1,208763.17632004636,17756.635774164282,0.5353460972017673,0.05141183552057672,82838,8513.06942712558,1.95555,408246.8294526666,44347,18104522145.737408,1193067966225.3953,0.015174761755624145
21,2,280306.80868079537,37854.81657827909,0.5270638700061798,0.05242831501830914,82527,8642.990158908393,1.95555,548153.9797157294,43497,23843053655.69508,1193067966225.3953,0.01998465664209329
21,3,238098.11704341933,11693.38782983837,0.6029575487680914,0.05132584463310455,82636,8633.994824674795,1.95555,465612.77278425865,49826,23199622016.74847,1193067966225.3953,0.01944534818929635
21,4,253226.36407532592,14279.925093140797,0.6073877353935297,0.05124062689011085,82840,8639.589093498593,1.95555,495196.8162675036,50316.00000000001,24916323007.315716,1193067966225.3953,0.02088424441244993
21,5,298657.0281514185,18690.64472525607,0.6314965978143535,0.05005238042872066,82447,8539.496932963593,1.95555,584038.7514015064,52065.00000000001,30407977591.719433,1193067966225.3953,0.02548721317857824
21,6,342911.5374911393,37698.045002526145,0.5805269544531616,0.05187795741679069,83233,8689.67375644881,1.95555,670580.6571407975,48319,32401786772.386192,1193067966225.3953,0.027158374618755646
21,7,328611.3454315615,17888.314153356932,0.6190152058441006,0.05106265423800164,82271,8722.18518950374,1.85,607930.9890483889,50927,30960101479.267303,1193067966225.3953,0.02594998973714654
21,8,336031.0277015708,20347.607017741768,0.5858967199980577,0.05307222050025619,82378,8791.052930542273,1.85,621657.401247906,48265,30004294471.230186,1193067966225.3953,0.025148855991965972
21,9,369433.6281050562,22028.53839280847,0.6350179155255824,0.05037865663877077,82889,8729.089800210622,1.85,683452.2119943539,52636,35974190630.53481,1193067966225.3953,0.03015267499331932
21,10,382355.78006323363,19322.23299594427,0.6343109108308803,0.05170901656088799,82551,8766.074407450451,1.85,707358.1931169822,52363,37039397066.18454,1193067966225.3953,0.031045504627342436
21,11,437401.0348196302,33994.54852847175,0.7050040403796751,0.04780531216176331,82913,8807.713545732233,1.85,809191.914416316,58454,47300504165.291336,1193067966225.3953,0.03964611028400983
21,12,390700.56758103525,21173.672267708156,0.7731134311306652,0.04404156184878408,82279,8633.985657761536,1.85,722796.0500249153,63611,45977779538.13489,1193067966225.3953,0.03853743528426002
21,13,397079.4863063677,24531.877703275975,0.6258087269543221,0.05083408942247678,82228,8664.115345168904,1.85,734597.0496667803,51459,37801629578.80285,1193067966225.3953,0.0316843890280609
21,14,464981.6674698795,29562.143854225043,0.6840361445783133,0.04914728634960313,83000,8757.763400617487,2.50675,1165592.7949301202,56775.00000000001,66176530932.157585,1193067966225.3953,0.05546752809190375
21,15,518055.31189967017,43780.08861187913,0.8277332753392053,0.04019849571665272,82767,8961.475579095135,2.50675,1298635.153104498,68509,88968195704.03606,1193067966225.3953,0.07457093662946283
21,16,532103.2323944519,30363.843579324934,0.8089860322631623,0.043244962478493784,82261,8854.718162050909,2.50675,1333849.7778047922,66548,88765035013.3533,1193067966225.3953,0.07440065237371711
21,17,634191.7369799244,45179.56919530617,0.7516002327611289,0.04932961550971984,82488,9257.094542025156,2.50675,1589760.1366744253,61998,98561948953.54102,1193067966225.3953,0.08261218282925603
21,18,690191.4738833115,50735.32229056126,0.8144551142150444,0.04218979458532472,82476,8883.411454393457,2.50675,1730137.477156991,67173,116218524753.06654,1193067966225.3953,0.09741148705949788
21,19,946325.803188671,76200.83630675897,0.8237801647319494,0.04087982620384627,83044,9202.718455212855,2.50675,2372202.207143201,68410,162282352990.66638,1193067966225.3953,0.13602104623099728
21,20,880717.6002046111,95780.41224156933,0.8504634196840708,0.04389869319166856,82107,9235.860609433716,2.50675,2207738.8443129086,69829,154164195759.5261,1193067966225.3953,0.12921660804226243
22,1,320218.97458821913,18093.51766942989,0.5962312162580379,0.04018364307495566,29081,2299.5844095909983,2.033647222222222,651212.4281741802,17339,11291372292.11211,754899104034.0461,0.014957458860095384
22,2,350034.131590838,19027.914471137476,0.6399499496020298,0.03914627495221429,28771,2266.6284859420143,2.033647222222222,711845.9393926755,18412,13106507436.097942,754899104034.0461,0.017361932695454406
22,3,402832.8963709121,19949.916814130498,0.5568856078377259,0.0414500716106001,28988,2381.090278344629,2.033647222222222,819220.0007244376,16142.999999999998,13224668471.694595,754899104034.0461,0.017518458295981976
22,4,426825.6348246675,25737.357926680983,0.6692347555709103,0.039273232918769815,28945,2366.0731879203486,2.033647222222222,868012.7666344215,19370.999999999996,16814275302.475376,754899104034.0461,0.02227353988449965
22,5,465141.08998032653,23640.542515367917,0.5810582266247886,0.042643287850695426,28973,2449.8844896935707,2.033647222222222,945932.8855799078,16835,15924780128.737747,754899104034.0461,0.021095243117442534
22,6,421023.6829386177,17021.482603534827,0.7169094800800939,0.03963512540199545,28966,2465.431700490391,2.033647222222222,856213.6432978895,20766,17780132516.723972,754899104034.0461,0.023552991945162097
22,7,496138.6770212176,25488.137763617797,0.6836777146026903,0.0416762108071125,28844,2445.414614172764,2.4309479166666668,1206087.283282485,19720,23784041226.330605,754899104034.0461,0.03150625176163666
22,8,527901.9899636615,32077.83049752084,0.720297629347638,0.04085139514237698,28895,2566.9215698767575,2.4309479166666668,1283302.2427063505,20813,26709369577.447273,754899104034.0461,0.035381376709439936
22,9,574440.6521513378,32972.55648288594,0.7287895046557513,0.03974213158068361,28889,2469.666460973504,2.4309479166666668,1396435.3065959362,21054,29400548945.07084,754899104034.0461,0.038946329102736446
22,10,558273.3367715317,32620.564603691822,0.7018050541516245,0.04139230447916005,29085,2532.435273164338,2.4309479166666668,1357133.4049553035,20412,27701807061.947655,754899104034.0461,0.03669603913147352
22,11,593962.3008296594,29798.72561167597,0.7112854514527719,0.04394958840801675,28807,2577.4427432638454,2.4309479166666668,1443891.4177804007,20490,29585335150.32041,754899104034.0461,0.03919111175549376
22,12,689138.7063299896,43234.879336971666,0.7117952265652023,0.045286845540825876,28910,2678.2336626388624,2.4309479166666668,1675260.30244725,20578,34473506503.759514,754899104034.0461,0.04566637623430634
22,13,752982.4803897854,47466.68507862183,0.7089394934171879,0.04169100431784098,28939,2623.136703393688,2.4309479166666668,1830461.191990048,20516,37553741814.86782,754899104034.0461,0.04974670338617085
22,14,724664.7178182069,49285.2804207303,0.704543109674313,0.04373163037240954,29077,2671.9076275210305,2.347327380952381,1701025.334144808,20486,34847204995.290535,754899104034.0461,0.04616140727823531
22,15,837421.0234364166,51814.14552603244,0.717965608098738,0.046401564769475594,28844,2741.754406882465,2.347327380952381,1965701.2976974666,20709,40707708174.01684,754899104034.0461,0.05392470060764691
22,16,896688.7527261397,48946.288280292516,0.6972686675667256,0.044934176175326856,28887,2773.852076751584,2.347327380952381,2104822.0614661067,20142,42395325962.05032,754899104034.0461,0.05616025470887071
22,17,1053619.2093136066,85016.69483386235,0.8794220574477669,0.03471943373979216,28861,2862.9666758492185,2.347327380952381,2473189.219119227,25381,62772015570.4651,754899104034.0461,0.08315285477890046
22,18,1245113.803458631,100675.66439156608,0.8590659625142384,0.037363834121328925,28971,2987.829103599825,2.347327380952381,2922689.723260206,24888,72739901832.50002,754899104034.0461,0.09635711771783932
22,19,1461221.0439333424,141138.60974914208,0.9209130973695083,0.026488748510030764,29044,3009.1538230167534,2.347327380952381,3429964.166048557,26747,91741251549.30075,754899104034.0461,0.12152783207590508
22,20,1770075.5951552277,144274.62943254173,0.941076152025616,0.02615131989626074,28732,2972.08802785874,2.347327380952381,4154946.910863448,27039,112345609522.83676,754899104034.0461,0.14882201995270875
23,1,263290.437255599,24600.639723834014,0.5872338744716988,0.050952741216264724,25317,2540.553688841979,1.5373942307692308,404781.19925346604,14867,6017882089.30128,327576061228.03143,0.018370945870529065
23,2,322042.5666337611,16044.305447794213,0.49338598223099706,0.053007371691441894,25325,2683.8788440622957,1.5373942307692308,495106.3840048599,12495,6186354268.140724,327576061228.03143,0.018885245292189694
23,3,285524.7293921732,15619.62326279149,0.4945085444669125,0.05197660432414448,25221,2623.37526287483,1.5373942307692308,438964.07170947286,12472,5474759902.360545,327576061228.03143,0.01671294258144666
23,4,353214.1352307509,18585.312517455553,0.45037166593790995,0.05119009208252112,25157,2627.399711777788,1.5373942307692308,543029.3737298993,11330,6152522804.359759,327576061228.03143,0.01878196709886221
23,5,412243.8327913064,27690.52001906616,0.48905370032521617,0.056420362332528166,25214,2846.233270278124,1.5373942307692308,633781.2902035499,12331,7815157089.499974,327576061228.03143,0.023857534217250714
23,6,422551.3598738668,25321.716086468576,0.493653921955065,0.056077129252441765,25370,2848.1211808090434,1.5373942307692308,649628.0228737758,12524,8135941358.4711685,327576061228.03143,0.024836800735593426
